CustomerID,Recency,Monetary,Frequency,RecencyQuartile,MonetaryQuartile,FrequencyQuartile,RMFSegment,RMFScore,Cluster,Segments,ClusterSegments
15303,290,574.02,31,1,3,3,133,7,0,at_Risk,Bronze
15304,61,694.4000000000001,23,3,3,2,332,8,3,need_attention,Gold
15306,64,1174.35,58,3,4,4,344,11,3,loyal_customers,Gold
15307,96,205.3,12,2,1,1,211,4,0,hibernating,Bronze
15308,274,310.47,19,1,2,2,122,5,0,hibernating,Bronze
15311,1,60767.9,2379,5,5,5,555,15,1,champions,Platinum
15312,75,924.85,47,2,3,3,233,8,3,at_Risk,Gold
15313,110,52.0,1,2,1,1,211,4,0,hibernating,Bronze
15314,199,327.97,24,1,2,2,122,5,0,hibernating,Bronze
15315,64,570.5,37,3,3,3,333,9,3,need_attention,Gold
15316,327,165.0,1,1,1,1,111,3,0,hibernating,Bronze
15318,4,312.62,33,5,2,3,523,10,2,potential_loyalists,Silver
15319,284,204.5,16,1,1,2,112,4,0,hibernating,Bronze
15320,44,267.13,36,3,2,3,323,8,2,about_to_sleep,Silver
15321,71,2748.31,95,3,5,4,354,12,3,loyal_customers,Gold
15322,86,679.68,42,2,3,3,233,8,3,at_Risk,Gold
15325,104,162.29,49,2,1,3,213,6,0,hibernating,Bronze
15326,334,311.71,29,1,2,2,122,5,0,hibernating,Bronze
15327,53,208.75,10,3,1,1,311,5,0,about_to_sleep,Bronze
15329,39,1049.7,57,3,4,3,343,10,3,loyal_customers,Gold
15330,32,714.96,13,4,3,1,431,8,2,potential_loyalists,Silver
15332,366,1661.06,35,1,4,3,143,8,3,at_Risk,Gold
15333,208,1028.56,16,1,4,2,142,7,0,at_Risk,Bronze
15334,157,351.67,99,2,2,4,224,8,3,hibernating,Gold
15335,54,173.97,36,3,1,3,313,7,0,about_to_sleep,Bronze
15339,66,574.07,86,3,3,4,334,10,3,need_attention,Gold
15341,81,2020.52,17,2,4,2,242,8,3,at_Risk,Gold
15342,130,406.09,24,2,2,2,222,6,0,hibernating,Bronze
15343,87,364.5,21,2,2,2,222,6,0,hibernating,Bronze
15344,1,563.94,26,5,3,2,532,10,2,potential_loyalists,Silver
15345,46,393.54,20,3,2,2,322,7,2,about_to_sleep,Silver
15346,333,252.42000000000002,17,1,2,2,122,5,0,hibernating,Bronze
15347,366,201.60000000000002,5,1,1,1,111,3,0,hibernating,Bronze
15348,72,158.04,9,3,1,1,311,5,0,about_to_sleep,Bronze
15349,158,473.81,72,2,2,4,224,8,3,hibernating,Gold
15350,373,115.65,5,1,1,1,111,3,0,hibernating,Bronze
15351,12,1960.1100000000001,225,5,4,5,545,14,1,champions,Platinum
15353,255,777.02,63,1,3,4,134,8,3,at_Risk,Gold
15355,29,277.05,14,4,2,2,422,8,2,potential_loyalists,Silver
15356,31,2766.5,519,4,5,5,455,14,1,loyal_customers,Platinum
15358,5,8347.2,551,5,5,5,555,15,1,champions,Platinum
15360,40,427.93,13,3,2,1,321,6,2,about_to_sleep,Silver
15361,362,418.92,7,1,2,1,121,4,0,hibernating,Bronze
15363,373,326.0,16,1,2,2,122,5,0,hibernating,Bronze
15364,96,913.19,29,2,3,2,232,7,3,at_Risk,Gold
15365,26,2314.32,114,4,5,4,454,13,3,loyal_customers,Gold
15366,75,602.51,44,2,3,3,233,8,3,at_Risk,Gold
15367,57,1877.59,95,3,4,4,344,11,3,loyal_customers,Gold
15368,21,446.94000000000005,4,4,2,1,421,7,2,potential_loyalists,Silver
15370,41,2386.05,94,3,5,4,354,12,3,loyal_customers,Gold
15372,137,2007.3999999999999,27,2,4,2,242,8,3,at_Risk,Gold
15373,8,2415.91,132,5,5,5,555,15,1,champions,Platinum
15374,129,168.0,3,2,1,1,211,4,0,hibernating,Bronze
15376,40,1233.3600000000001,117,3,4,4,344,11,3,loyal_customers,Gold
15379,169,3703.29,194,2,5,5,255,12,3,at_Risk,Gold
15380,9,1690.2600000000002,36,5,4,3,543,12,2,champions,Silver
15381,214,596.85,8,1,3,1,131,5,0,at_Risk,Bronze
15382,15,5955.71,302,4,5,5,455,14,1,loyal_customers,Platinum
15384,170,642.41,41,2,3,3,233,8,3,at_Risk,Gold
15385,40,316.88,12,3,2,1,321,6,0,about_to_sleep,Bronze
15386,186,394.14,31,1,2,3,123,6,0,hibernating,Bronze
15388,270,140.54,10,1,1,1,111,3,0,hibernating,Bronze
15389,172,500.0,1,2,3,1,231,6,0,at_Risk,Bronze
15392,5,1535.53,84,5,4,4,544,13,1,champions,Platinum
15393,16,231.86,12,4,1,1,411,6,2,promising,Silver
15394,10,2183.54,85,5,5,4,554,14,1,champions,Platinum
15395,326,107.45,7,1,1,1,111,3,0,hibernating,Bronze
15396,113,288.18,14,2,2,2,222,6,0,hibernating,Bronze
15397,290,94.0,6,1,1,1,111,3,0,hibernating,Bronze
15398,16,1345.53,73,4,4,4,444,12,3,loyal_customers,Gold
15399,1,815.77,50,5,3,3,533,11,2,potential_loyalists,Silver
15400,92,716.2,12,2,3,1,231,6,0,at_Risk,Bronze
15402,149,626.77,42,2,3,3,233,8,3,at_Risk,Gold
15405,189,349.1,8,1,2,1,121,4,0,hibernating,Bronze
15406,31,510.71000000000004,53,4,3,3,433,10,2,potential_loyalists,Silver
15407,34,1056.44,153,3,4,5,345,12,3,loyal_customers,Gold
15408,264,267.18,34,1,2,3,123,6,0,hibernating,Bronze
15410,84,3450.84,122,2,5,5,255,12,3,at_Risk,Gold
15411,26,1358.88,99,4,4,4,444,12,3,loyal_customers,Gold
15412,171,190.53,10,2,1,1,211,4,0,hibernating,Bronze
15414,10,774.9000000000001,39,5,3,3,533,11,2,potential_loyalists,Silver
15415,313,572.8100000000001,48,1,3,3,133,7,3,at_Risk,Gold
15416,65,3984.32,192,3,5,5,355,13,3,loyal_customers,Gold
15417,85,508.8,28,2,3,2,232,7,3,at_Risk,Gold
15419,25,135.86,8,4,1,1,411,6,0,promising,Bronze
15421,59,950.36,53,3,4,3,343,10,3,loyal_customers,Gold
15422,323,97.7,6,1,1,1,111,3,0,hibernating,Bronze
15423,38,43.5,2,3,1,1,311,5,0,about_to_sleep,Bronze
15424,254,383.34,17,1,2,2,122,5,0,hibernating,Bronze
15426,19,1447.39,292,4,4,5,445,13,1,loyal_customers,Platinum
15427,33,1483.14,306,4,4,5,445,13,3,loyal_customers,Gold
15428,15,93.78,6,4,1,1,411,6,2,promising,Silver
15429,27,397.35,82,4,2,4,424,10,2,potential_loyalists,Silver
15432,23,171.19,10,4,1,1,411,6,2,promising,Silver
15433,214,533.3,41,1,3,3,133,7,3,at_Risk,Gold
15434,8,1041.48,55,5,4,3,543,12,2,champions,Silver
15435,22,149.29,29,4,1,2,412,7,2,promising,Silver
15436,12,1122.53,329,5,4,5,545,14,1,champions,Platinum
15437,262,200.16,45,1,1,3,113,5,0,hibernating,Bronze
15438,131,156.57999999999998,25,2,1,2,212,5,0,hibernating,Bronze
15440,55,383.68,62,3,2,4,324,9,3,about_to_sleep,Gold
15442,249,594.0,2,1,3,1,131,5,0,at_Risk,Bronze
15443,2,3236.91,382,5,5,5,555,15,1,champions,Platinum
15444,9,1418.26,219,5,4,5,545,14,1,champions,Platinum
15445,264,113.5,5,1,1,1,111,3,0,hibernating,Bronze
15447,331,155.17,9,1,1,1,111,3,0,hibernating,Bronze
15448,313,494.64,28,1,3,2,132,6,0,at_Risk,Bronze
15449,26,974.52,60,4,4,4,444,12,3,loyal_customers,Gold
15450,30,429.84,30,4,2,3,423,9,2,potential_loyalists,Silver
15452,30,538.73,58,4,3,4,434,11,2,potential_loyalists,Silver
15453,2,1388.37,286,5,4,5,545,14,1,champions,Platinum
15454,362,179.1,25,1,1,2,112,4,0,hibernating,Bronze
15456,283,447.22,60,1,2,4,124,7,3,hibernating,Gold
15457,262,237.07,58,1,1,4,114,6,0,hibernating,Bronze
15458,25,161.64,7,4,1,1,411,6,0,promising,Bronze
15460,354,216.76,58,1,1,4,114,6,0,hibernating,Bronze
15462,94,234.6,11,2,1,1,211,4,0,hibernating,Bronze
15463,29,126.14,7,4,1,1,411,6,0,promising,Bronze
15464,338,1048.85,157,1,4,5,145,10,3,at_Risk,Gold
15465,20,7354.62,97,4,5,4,454,13,1,loyal_customers,Platinum
15466,85,334.53,57,2,2,3,223,7,3,hibernating,Gold
15467,9,524.88,52,5,3,3,533,11,2,potential_loyalists,Silver
15468,51,467.51,24,3,2,2,322,7,2,about_to_sleep,Silver
15469,50,538.55,24,3,3,2,332,8,2,need_attention,Silver
15471,2,469.48,77,5,2,4,524,11,2,potential_loyalists,Silver
15472,113,371.56,76,2,2,4,224,8,3,hibernating,Gold
15473,14,1771.2,11,5,4,1,541,10,2,champions,Silver
15475,77,454.10999999999996,29,2,2,2,222,6,3,hibernating,Gold
15478,40,1441.42,46,3,4,3,343,10,3,loyal_customers,Gold
15480,116,905.5,45,2,3,3,233,8,3,at_Risk,Gold
15482,16,11054.96,98,4,5,4,454,13,1,loyal_customers,Platinum
15483,161,233.81,88,2,1,4,214,7,3,hibernating,Gold
15484,1,3594.31,188,5,5,5,555,15,1,champions,Platinum
15485,30,2575.0,86,4,5,4,454,13,3,loyal_customers,Gold
15488,93,91.32000000000001,2,2,1,1,211,4,0,hibernating,Bronze
15489,23,1134.28,50,4,4,3,443,11,3,loyal_customers,Gold
15491,95,3100.09,154,2,5,5,255,12,3,at_Risk,Gold
15492,28,659.4599999999999,35,4,3,3,433,10,2,potential_loyalists,Silver
15493,33,2001.8,297,4,4,5,445,13,1,loyal_customers,Platinum
15494,21,1299.23,125,4,4,5,445,13,3,loyal_customers,Gold
15497,18,1262.2,15,4,4,2,442,10,2,loyal_customers,Silver
15498,3,13316.4,512,5,5,5,555,15,1,champions,Platinum
15500,8,1131.56,68,5,4,4,544,13,2,champions,Silver
15502,16,10384.93,213,4,5,5,455,14,1,loyal_customers,Platinum
15503,363,147.09,70,1,1,4,114,6,0,hibernating,Bronze
15504,81,52.83,13,2,1,1,211,4,0,hibernating,Bronze
15505,53,3610.96,97,3,5,4,354,12,3,loyal_customers,Gold
15506,23,979.26,164,4,4,5,445,13,3,loyal_customers,Gold
15507,172,492.36,46,2,3,3,233,8,3,at_Risk,Gold
15508,189,1000.27,92,1,4,4,144,9,3,at_Risk,Gold
15510,331,250.0,1,1,1,1,111,3,0,hibernating,Bronze
15511,12,909.23,160,5,3,5,535,13,1,potential_loyalists,Platinum
15512,156,121.0,7,2,1,1,211,4,0,hibernating,Bronze
15513,33,14758.220000000001,308,4,5,5,455,14,1,loyal_customers,Platinum
15514,12,4139.46,178,5,5,5,555,15,1,champions,Platinum
15516,45,62.43,15,3,1,2,312,6,0,about_to_sleep,Bronze
15517,233,267.03,27,1,2,2,122,5,0,hibernating,Bronze
15518,64,1942.45,214,3,4,5,345,12,3,loyal_customers,Gold
15520,2,343.5,18,5,2,2,522,9,2,potential_loyalists,Silver
15521,40,3000.2,185,3,5,5,355,13,3,loyal_customers,Gold
15522,33,398.84,57,4,2,3,423,9,2,potential_loyalists,Silver
15523,84,412.01000000000005,10,2,2,1,221,5,0,hibernating,Bronze
15524,25,440.0,1,4,2,1,421,7,0,potential_loyalists,Bronze
15525,2,825.92,178,5,3,5,535,13,1,potential_loyalists,Platinum
15526,33,148.44,4,4,1,1,411,6,0,promising,Bronze
15527,19,2429.78,163,4,5,5,455,14,1,loyal_customers,Platinum
15528,254,229.33,26,1,1,2,112,4,0,hibernating,Bronze
15529,23,3995.23,672,4,5,5,455,14,1,loyal_customers,Platinum
15530,22,1502.35,108,4,4,4,444,12,3,loyal_customers,Gold
15531,8,2007.44,228,5,4,5,545,14,1,champions,Platinum
15532,25,1580.93,256,4,4,5,445,13,1,loyal_customers,Platinum
15533,19,807.57,83,4,3,4,434,11,2,potential_loyalists,Silver
15535,173,536.4,75,2,3,4,234,9,3,at_Risk,Gold
15537,163,110.92,24,2,1,2,212,5,0,hibernating,Bronze
15539,7,538.46,41,5,3,3,533,11,2,potential_loyalists,Silver
15540,11,213.3,15,5,1,2,512,8,2,new_customers,Silver
15541,114,85.13000000000001,29,2,1,2,212,5,0,hibernating,Bronze
15543,288,127.86,28,1,1,2,112,4,0,hibernating,Bronze
15544,9,3546.71,259,5,5,5,555,15,1,champions,Platinum
15545,54,292.71999999999997,81,3,2,4,324,9,3,about_to_sleep,Gold
15547,7,4954.84,702,5,5,5,555,15,1,champions,Platinum
15549,77,1693.26,115,2,4,4,244,10,3,at_Risk,Gold
15550,4,575.63,61,5,3,4,534,12,2,potential_loyalists,Silver
15551,37,436.06,29,3,2,2,322,7,2,about_to_sleep,Silver
15552,217,90.12,17,1,1,2,112,4,0,hibernating,Bronze
15553,60,437.23,56,3,2,3,323,8,3,about_to_sleep,Gold
15554,278,217.2,14,1,1,2,112,4,0,hibernating,Bronze
15555,12,4805.17,899,5,5,5,555,15,1,champions,Platinum
15556,24,279.77,31,4,2,3,423,9,2,potential_loyalists,Silver
15557,29,473.65000000000003,20,4,2,2,422,8,2,potential_loyalists,Silver
15561,12,800.59,27,5,3,2,532,10,2,potential_loyalists,Silver
15562,352,134.55,1,1,1,1,111,3,0,hibernating,Bronze
15563,22,1400.44,113,4,4,4,444,12,3,loyal_customers,Gold
15565,50,173.16,8,3,1,1,311,5,0,about_to_sleep,Bronze
15567,19,186.01,7,4,1,1,411,6,2,promising,Silver
15568,3,758.29,53,5,3,3,533,11,2,potential_loyalists,Silver
15569,104,1375.71,31,2,4,3,243,9,3,at_Risk,Gold
15570,7,4165.52,323,5,5,5,555,15,1,champions,Platinum
15571,12,650.4300000000001,57,5,3,3,533,11,2,potential_loyalists,Silver
15572,5,2552.86,215,5,5,5,555,15,1,champions,Platinum
15573,32,607.45,104,4,3,4,434,11,3,potential_loyalists,Gold
15574,178,702.25,168,2,3,5,235,10,3,at_Risk,Gold
15576,38,940.6700000000001,45,3,4,3,343,10,3,loyal_customers,Gold
15577,151,258.88,39,2,2,3,223,7,0,hibernating,Bronze
15578,162,127.1,13,2,1,1,211,4,0,hibernating,Bronze
15579,69,348.6,51,3,2,3,323,8,3,about_to_sleep,Gold
15581,121,3679.9700000000003,149,2,5,5,255,12,3,at_Risk,Gold
15582,25,682.9100000000001,44,4,3,3,433,10,2,potential_loyalists,Silver
15584,24,725.11,123,4,3,5,435,12,3,potential_loyalists,Gold
15585,177,455.3,31,2,2,3,223,7,0,hibernating,Bronze
15587,50,913.6800000000001,9,3,3,1,331,7,0,need_attention,Bronze
15589,256,478.53000000000003,29,1,2,2,122,5,0,hibernating,Bronze
15592,47,388.58,24,3,2,2,322,7,2,about_to_sleep,Silver
15593,71,199.8,5,3,1,1,311,5,0,about_to_sleep,Bronze
15594,16,1771.78,103,4,4,4,444,12,1,loyal_customers,Platinum
15596,101,1406.59,77,2,4,4,244,10,3,at_Risk,Gold
15597,35,324.57,22,3,2,2,322,7,2,about_to_sleep,Silver
15598,53,240.68,14,3,1,2,312,6,0,about_to_sleep,Bronze
15599,27,761.74,52,4,3,3,433,10,2,potential_loyalists,Silver
15601,11,6776.56,410,5,5,5,555,15,1,champions,Platinum
15602,8,1297.8700000000001,46,5,4,3,543,12,2,champions,Silver
15603,79,48.480000000000004,2,2,1,1,211,4,0,hibernating,Bronze
15604,52,216.39,17,3,1,2,312,6,0,about_to_sleep,Bronze
15605,36,1198.23,67,3,4,4,344,11,3,loyal_customers,Gold
15606,61,2920.16,77,3,5,4,354,12,3,loyal_customers,Gold
15607,337,104.76,13,1,1,1,111,3,0,hibernating,Bronze
15608,28,1093.68,60,4,4,4,444,12,3,loyal_customers,Gold
15609,184,298.48,16,1,2,2,122,5,0,hibernating,Bronze
15610,52,112.46000000000001,6,3,1,1,311,5,0,about_to_sleep,Bronze
15611,10,1591.45,43,5,4,3,543,12,2,champions,Silver
15612,36,195.15,6,3,1,1,311,5,0,about_to_sleep,Bronze
15615,10,10399.74,423,5,5,5,555,15,1,champions,Platinum
15618,33,776.851,45,4,3,3,433,10,3,potential_loyalists,Gold
15619,11,336.40000000000003,3,5,2,1,521,8,2,potential_loyalists,Silver
15620,57,1553.18,100,3,4,4,344,11,3,loyal_customers,Gold
15621,4,1293.03,16,5,4,2,542,11,2,champions,Silver
15622,43,3709.56,185,3,5,5,355,13,1,loyal_customers,Platinum
15623,141,301.03,19,2,2,2,222,6,0,hibernating,Bronze
15624,117,588.13,34,2,3,3,233,8,3,at_Risk,Gold
15625,104,1534.26,64,2,4,4,244,10,3,at_Risk,Gold
15626,75,675.8,49,2,3,3,233,8,3,at_Risk,Gold
15628,5,2870.2400000000002,155,5,5,5,555,15,1,champions,Platinum
15630,45,1186.35,60,3,4,4,344,11,3,loyal_customers,Gold
15632,16,3285.31,167,4,5,5,455,14,1,loyal_customers,Platinum
15634,17,243.55,15,4,1,2,412,7,2,promising,Silver
15636,90,724.76,25,2,3,2,232,7,3,at_Risk,Gold
15637,53,223.36,15,3,1,2,312,6,0,about_to_sleep,Bronze
15639,134,425.32,25,2,2,2,222,6,0,hibernating,Bronze
15640,4,12515.66,484,5,5,5,555,15,1,champions,Platinum
15641,105,1887.2,119,2,4,4,244,10,3,at_Risk,Gold
15643,192,664.0,33,1,3,3,133,7,3,at_Risk,Gold
15644,166,813.0,238,2,3,5,235,10,3,at_Risk,Gold
15645,19,612.01,52,4,3,3,433,10,2,potential_loyalists,Silver
15646,158,447.64000000000004,35,2,2,3,223,7,3,hibernating,Gold
15648,204,657.35,25,1,3,2,132,6,0,at_Risk,Bronze
15649,336,816.0,2,1,3,1,131,5,0,at_Risk,Bronze
15651,37,646.3,32,3,3,3,333,9,2,need_attention,Silver
15652,91,337.74,21,2,2,2,222,6,0,hibernating,Bronze
15653,93,877.4399999999999,6,2,3,1,231,6,0,at_Risk,Bronze
15654,9,922.53,21,5,3,2,532,10,2,potential_loyalists,Silver
15655,243,560.67,34,1,3,3,133,7,3,at_Risk,Gold
15656,45,748.5,47,3,3,3,333,9,3,need_attention,Gold
15657,23,30.0,1,4,1,1,411,6,0,promising,Bronze
15658,190,1024.1000000000001,48,1,4,3,143,8,3,at_Risk,Gold
15659,44,306.45,11,3,2,1,321,6,0,about_to_sleep,Bronze
15660,25,1600.86,90,4,4,4,444,12,3,loyal_customers,Gold
15661,317,309.8,5,1,2,1,121,4,0,hibernating,Bronze
15663,106,138.14,9,2,1,1,211,4,0,hibernating,Bronze
15664,51,386.43,17,3,2,2,322,7,0,about_to_sleep,Bronze
15665,168,2242.01,116,2,5,4,254,11,3,at_Risk,Gold
15667,40,301.32,13,3,2,1,321,6,0,about_to_sleep,Bronze
15668,218,76.32000000000001,1,1,1,1,111,3,0,hibernating,Bronze
15669,40,684.34,33,3,3,3,333,9,2,need_attention,Silver
15670,297,173.05,12,1,1,1,111,3,0,hibernating,Bronze
15671,19,2657.13,78,4,5,4,454,13,1,loyal_customers,Platinum
15673,88,2881.02,155,2,5,5,255,12,3,at_Risk,Gold
15674,73,2446.6,114,2,5,4,254,11,3,at_Risk,Gold
15675,81,323.69,21,2,2,2,222,6,0,hibernating,Bronze
15676,19,3435.76,202,4,5,5,455,14,1,loyal_customers,Platinum
15677,49,657.23,33,3,3,3,333,9,3,need_attention,Gold
15678,53,352.7,12,3,2,1,321,6,0,about_to_sleep,Bronze
15679,24,781.28,110,4,3,4,434,11,3,potential_loyalists,Gold
15680,9,1333.68,78,5,4,4,544,13,1,champions,Platinum
15681,25,1426.16,53,4,4,3,443,11,3,loyal_customers,Gold
15683,117,193.75,10,2,1,1,211,4,0,hibernating,Bronze
15687,9,2993.1,166,5,5,5,555,15,1,champions,Platinum
15689,120,254.1,9,2,2,1,221,5,0,hibernating,Bronze
15690,4,239.76,19,5,1,2,512,8,2,new_customers,Silver
15691,252,136.8,2,1,1,1,111,3,0,hibernating,Bronze
15692,28,191.04,12,4,1,1,411,6,2,promising,Silver
15694,1,6479.4,78,5,5,4,554,14,1,champions,Platinum
15695,267,409.98,22,1,2,2,122,5,0,hibernating,Bronze
15696,33,2736.46,171,4,5,5,455,14,1,loyal_customers,Platinum
15699,18,309.65,18,4,2,2,422,8,2,potential_loyalists,Silver
15700,172,696.68,86,2,3,4,234,9,3,at_Risk,Gold
15701,2,1542.14,237,5,4,5,545,14,1,champions,Platinum
15703,265,211.5,5,1,1,1,111,3,0,hibernating,Bronze
15704,140,2293.62,117,2,5,4,254,11,3,at_Risk,Gold
15705,201,143.1,6,1,1,1,111,3,0,hibernating,Bronze
15706,64,1060.56,55,3,4,3,343,10,3,loyal_customers,Gold
15707,35,945.58,214,3,4,5,345,12,3,loyal_customers,Gold
15708,41,3364.2400000000002,288,3,5,5,355,13,1,loyal_customers,Platinum
15709,284,133.25,6,1,1,1,111,3,0,hibernating,Bronze
15712,9,1072.3600000000001,53,5,4,3,543,12,2,champions,Silver
15713,143,356.7,19,2,2,2,222,6,0,hibernating,Bronze
15714,12,330.88,35,5,2,3,523,10,2,potential_loyalists,Silver
15716,146,1118.81,118,2,4,4,244,10,3,at_Risk,Gold
15717,234,150.3,7,1,1,1,111,3,0,hibernating,Bronze
15719,33,5045.61,937,4,5,5,455,14,1,loyal_customers,Platinum
15720,24,598.73,128,4,3,5,435,12,3,potential_loyalists,Gold
15721,12,507.08,91,5,3,4,534,12,2,potential_loyalists,Silver
15722,36,2222.56,69,3,5,4,354,12,3,loyal_customers,Gold
15723,365,203.1,41,1,1,3,113,5,0,hibernating,Bronze
15724,201,218.25,11,1,1,1,111,3,0,hibernating,Bronze
15725,15,415.25,32,4,2,3,423,9,2,potential_loyalists,Silver
15727,17,5178.96,302,4,5,5,455,14,1,loyal_customers,Platinum
15729,213,85.0,5,1,1,1,111,3,0,hibernating,Bronze
15730,66,1120.88,70,3,4,4,344,11,3,loyal_customers,Gold
15732,212,294.12,14,1,2,2,122,5,0,hibernating,Bronze
15733,283,162.3,10,1,1,1,111,3,0,hibernating,Bronze
15734,115,1339.45,26,2,4,2,242,8,3,at_Risk,Gold
15737,15,1205.1200000000001,72,4,4,4,444,12,2,loyal_customers,Silver
15738,19,4812.42,173,4,5,5,455,14,1,loyal_customers,Platinum
15739,66,449.12,8,3,2,1,321,6,0,about_to_sleep,Bronze
15740,49,154.88,9,3,1,1,311,5,0,about_to_sleep,Bronze
15743,16,784.46,88,4,3,4,434,11,2,potential_loyalists,Silver
15744,78,34.8,3,2,1,1,211,4,0,hibernating,Bronze
15745,19,1094.59,62,4,4,4,444,12,2,loyal_customers,Silver
15746,134,196.88,28,2,1,2,212,5,0,hibernating,Bronze
15747,13,974.04,93,5,4,4,544,13,2,champions,Silver
15748,40,149.31,21,3,1,2,312,6,0,about_to_sleep,Bronze
15749,235,44534.3,10,1,5,1,151,7,3,at_Risk,Gold
15750,3,2465.48,293,5,5,5,555,15,1,champions,Platinum
15752,40,2637.38,411,3,5,5,355,13,1,loyal_customers,Platinum
15753,305,79.2,1,1,1,1,111,3,0,hibernating,Bronze
15754,51,458.57,28,3,2,2,322,7,2,about_to_sleep,Silver
15755,10,2364.25,141,5,5,5,555,15,1,champions,Platinum
15756,61,532.96,192,3,3,5,335,11,3,need_attention,Gold
15757,66,714.42,45,3,3,3,333,9,3,need_attention,Gold
15758,25,205.25,9,4,1,1,411,6,2,promising,Silver
15759,218,253.04,7,1,2,1,121,4,0,hibernating,Bronze
15762,65,583.75,37,3,3,3,333,9,3,need_attention,Gold
15763,32,1086.92,61,4,4,4,444,12,3,loyal_customers,Gold
15764,88,3279.97,180,2,5,5,255,12,3,at_Risk,Gold
15766,64,315.06,11,3,2,1,321,6,0,about_to_sleep,Bronze
15768,116,621.8299999999999,27,2,3,2,232,7,3,at_Risk,Gold
15769,7,56252.72,130,5,5,5,555,15,1,champions,Platinum
15773,6,635.6800000000001,10,5,3,1,531,9,2,potential_loyalists,Silver
15774,69,270.8,25,3,2,2,322,7,0,about_to_sleep,Bronze
15775,245,104.9,7,1,1,1,111,3,0,hibernating,Bronze
15776,133,241.62,18,2,1,2,212,5,0,hibernating,Bronze
15777,241,1047.11,21,1,4,2,142,7,3,at_Risk,Gold
15780,184,475.28000000000003,29,1,2,2,122,5,0,hibernating,Bronze
15781,25,345.46,20,4,2,2,422,8,2,potential_loyalists,Silver
15782,10,2614.7400000000002,43,5,5,3,553,13,1,champions,Platinum
15783,11,246.3,14,5,1,2,512,8,2,new_customers,Silver
15785,33,2328.9700000000003,83,4,5,4,454,13,3,loyal_customers,Gold
15786,46,4932.2,267,3,5,5,355,13,1,loyal_customers,Platinum
15787,26,948.05,206,4,4,5,445,13,3,loyal_customers,Gold
15789,358,351.3,25,1,2,2,122,5,0,hibernating,Bronze
15790,10,220.85,35,5,1,3,513,9,2,new_customers,Silver
15791,44,1612.69,75,3,4,4,344,11,3,loyal_customers,Gold
15793,15,965.61,12,4,4,1,441,9,2,loyal_customers,Silver
15795,150,610.01,42,2,3,3,233,8,3,at_Risk,Gold
15796,1,2711.56,133,5,5,5,555,15,1,champions,Platinum
15797,113,2207.4,8,2,5,1,251,8,3,at_Risk,Gold
15799,76,884.14,98,2,3,4,234,9,3,at_Risk,Gold
15800,107,699.08,119,2,3,4,234,9,3,at_Risk,Gold
15801,46,1063.95,64,3,4,4,344,11,3,loyal_customers,Gold
15802,143,451.42,1,2,2,1,221,5,0,hibernating,Bronze
15803,51,415.82000000000005,8,3,2,1,321,6,0,about_to_sleep,Bronze
15804,1,4206.39,262,5,5,5,555,15,1,champions,Platinum
15805,23,5528.4800000000005,301,4,5,5,455,14,1,loyal_customers,Platinum
15806,46,784.58,31,3,3,3,333,9,3,need_attention,Gold
15807,50,903.9,48,3,3,3,333,9,3,need_attention,Gold
15808,306,3734.9700000000003,208,1,5,5,155,11,3,at_Risk,Gold
15809,36,515.77,35,3,3,3,333,9,2,need_attention,Silver
15810,79,1391.98,89,2,4,4,244,10,3,at_Risk,Gold
15811,22,2218.62,133,4,5,5,455,14,1,loyal_customers,Platinum
15812,107,1801.14,41,2,4,3,243,9,3,at_Risk,Gold
15813,208,1303.9099999999999,40,1,4,3,143,8,3,at_Risk,Gold
15814,17,1945.33,72,4,4,4,444,12,1,loyal_customers,Platinum
15815,64,2100.6,49,3,5,3,353,11,3,loyal_customers,Gold
15819,49,1905.45,123,3,4,5,345,12,3,loyal_customers,Gold
15820,320,206.98,17,1,1,2,112,4,0,hibernating,Bronze
15821,44,570.96,62,3,3,4,334,10,3,need_attention,Gold
15822,3,885.47,33,5,3,3,533,11,2,potential_loyalists,Silver
15823,372,15.0,1,1,1,1,111,3,0,hibernating,Bronze
15825,172,532.94,20,2,3,2,232,7,0,at_Risk,Bronze
15826,56,1654.31,68,3,4,4,344,11,3,loyal_customers,Gold
15827,73,1836.0900000000001,115,2,4,4,244,10,3,at_Risk,Gold
15829,99,636.14,51,2,3,3,233,8,3,at_Risk,Gold
15830,38,576.0,39,3,3,3,333,9,2,need_attention,Silver
15831,58,801.76,68,3,3,4,334,10,3,need_attention,Gold
15832,254,836.79,54,1,3,3,133,7,3,at_Risk,Gold
15834,70,2233.75,273,3,5,5,355,13,3,loyal_customers,Gold
15835,44,954.09,50,3,4,3,343,10,3,loyal_customers,Gold
15836,50,137.37,10,3,1,1,311,5,0,about_to_sleep,Bronze
15837,65,391.98,24,3,2,2,322,7,0,about_to_sleep,Bronze
15838,11,33643.08,167,5,5,5,555,15,1,champions,Platinum
15839,33,1048.49,62,4,4,4,444,12,3,loyal_customers,Gold
15840,59,355.56,27,3,2,2,322,7,2,about_to_sleep,Silver
15841,73,1224.06,47,2,4,3,243,9,3,at_Risk,Gold
15843,304,118.95000000000002,8,1,1,1,111,3,0,hibernating,Bronze
15844,46,130.73999999999998,11,3,1,1,311,5,0,about_to_sleep,Bronze
15845,18,3711.77,138,4,5,5,455,14,1,loyal_customers,Platinum
